CO_ID,CL_ID,DATA_INT,QTD_TOTAL_ITENS,QTD_PRODUTOS_DIFERENTES,PRODUTOS,DATA_COMPRA,index,GENERO,ESTADO_CIVIL,NUMERO_FILHOS,SEGMENTO_ECONOMICO,MES_ANO
723837,906,2021-12-16,55,53,"['BANANA', 'BATATA', 'CEBOLA', 'COGUMELOS', 'DANETTE', 'FEIJAO', 'LEITE CONDENSADO', 'LIMAO', 'LINGUICA', 'UVA', 'REFRIGERANTE COLA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'ENXAGUANTE BUCAL', 'FIXADOR', 'FRALDA', 'PASTA DE DENTE', 'PROTETOR SOLAR', 'AMACIANTE', 'DESENGORDURANTE', 'DESINFETANTE', 'LIMPADOR PERFUMADO', 'TIRA MANCHA', 'VASSOURA', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LIMaO', 'REFRIGERANTE LARANJA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'RACAO SECA PARA CAES', 'PASTA DE DENTE', 'ODORIZADOR', 'MOLHO BARBECUE', 'MAMAO', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LATA DE MILHO', 'LATA DE ERVILHA', 'IOGURTE', 'GRANOLA', 'GEL', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'DETERGENTE', 'CORACAO DE FRANGO', 'CONDICIONADOR', 'CERA', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BANANA', 'ALMONDEGA']",2021-12-16,905,M,Divorciado,0,A,2021-12
723930,746,2021-12-16,26,26,"['MORDEDOR', 'ABACATE', 'FEIJAO', 'MAMAO PAPAYA', 'MANGA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'SALGADINHO', 'REFRIGERANTE COLA', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'LENCO UMEDECIDO', 'AGUA SANITARIA', 'DESINFETANTE', 'INSETICIDA', 'SABAO', 'TIRA MANCHA', 'SALGADINHOS DE MILHO', 'SABAO EM PO', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA CAES', 'IOGURTE', 'FEIJAO', 'DESENGORDURANTE', 'CERA', 'CEBOLA']",2021-12-16,745,M,Separado,0,C,2021-12
723979,234,2021-12-16,32,31,"['CAFE', 'CORACAO DE FRANGO', 'DANETTE', 'LINGUICA', 'PALMITO', 'PAPINHA INFANTIL', 'UVA', 'REFRIGERANTE COLA', 'MODELADOR', 'PAPEL HIGIENICO', 'DESENGORDURANTE', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'RACAO UMIDA PARA GATOS', 'SHAMPOO', 'SABONETE', 'SABAO EM PO', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'PRESERVATIVO', 'LIMPA VIDROS', 'LATA DE MILHO', 'FIXADOR', 'ENXAGUANTE BUCAL', 'DESENGORDURANTE', 'DANETTE', 'COPA SUINA', 'COGUMELOS', 'CHA', 'BALDE']",2021-12-16,233,M,Separado,4,B,2021-12
723992,351,2021-12-16,89,77,"['ABACAXI', 'ALHO', 'ALMONDEGA', 'AZEITONA', 'BISCOITO', 'BROCOLIS', 'CAFE', 'CENOURA', 'CHA', 'COGUMELOS', 'CORACAO DE FRANGO', 'FEIJAO', 'FILE DE PEIXE', 'HAMBUGUER', 'LATA DE ERVILHA', 'LEITE CONDENSADO', 'MACARRAO INSTANTANEO', 'MAMAO', 'OVOS', 'PALMITO', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SARDINHA', 'SNACKS', 'UVA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'ESCOVA DE DENTE', 'FIXADOR', 'GEL', 'HIDRATANTE', 'PAPEL HIGIENICO', 'CERA', 'DESINFETANTE', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'TIRA MANCHA', 'TIRA LIMO', 'TALCO', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'SABONETE', 'REQUEIJAO', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LIMaO', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA CAES', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PATE', 'PAPEL HIGIENICO', 'PALMITO', 'ODORIZADOR', 'MORDEDOR', 'MANGA', 'MAMAO PAPAYA', 'LIMPA VIDROS', 'LIMAO', 'LENCO UMEDECIDO', 'LATA DE ERVILHA', 'IOGURTE', 'HAMBUGUER', 'FRALDA', 'FIXADOR', 'FEIJAO', 'COXA E SOBRECOXA DE FRANGO', 'COGUMELOS', 'CAFE', 'BATATA DOCE', 'BATATA', 'BANANA', 'AZEITONA', 'AZEITE', 'ARROZ', 'ALMONDEGA']",2021-12-16,350,F,Divorciado,2,B,2021-12
724043,576,2021-12-16,79,69,"['CHUPETA', 'ABACATE', 'ABACAXI', 'ACHOCOLATADO', 'AZEITONA', 'BANANA', 'BROCOLIS', 'COPA SUINA', 'LATA DE MILHO', 'LIMAO', 'LINGUICA', 'MACARRAO INSTANTANEO', 'MANGA', 'PAPINHA INFANTIL', 'PATE', 'REFRIGERANTE COLA', 'REFRIGERANTE LARANJA', 'CONDICIONADOR', 'ESCOVA DE DENTE', 'FRALDA', 'HIDRATANTE', 'PRESERVATIVO', 'PROTETOR SOLAR', 'REPELENTE', 'TALCO', 'TINTURAS', 'AGUA SANITARIA', 'BALDE', 'CERA', 'DESINFETANTE', 'ODORIZADOR', 'Sem Nome', 'SABAO EM PO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA GATOS', 'VASSOURA', 'TALCO', 'SHAMPOO', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'RICOTA', 'REMOVEDOR', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LIMaO', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'MORDEDOR', 'MOLHO BARBECUE', 'LIMAO', 'KETCHUP', 'IOGURTE', 'INSETICIDA', 'GRANOLA', 'FIXADOR', 'FILE DE PEIXE', 'FEIJAO', 'ESCOVA DE DENTE', 'ENXAGUANTE BUCAL', 'DETERGENTE', 'DESENGORDURANTE', 'CREME', 'COPA SUINA', 'BATATA DOCE', 'AZEITONA']",2021-12-16,575,M,Separado,0,B,2021-12
724086,99,2021-12-16,13,13,"['MANGA', 'PRESUNTO COZIDO', 'SALGADINHO', 'REFRIGERANTE GUARANA', 'DESENGORDURANTE', 'RACAO SECA PARA CAES', 'REQUEIJAO', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'PRESERVATIVO', 'DESINFETANTE', 'CONDICIONADOR', 'COGUMELOS']",2021-12-16,98,F,Casado ou União Estável,4,C,2021-12
724102,150,2021-12-16,22,22,"['FEIJAO', 'FILE DE PEIXE', 'KETCHUP', 'LATA DE ERVILHA', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'QUEIJO MUSSARELA', 'ENERGETICO', 'ESCOVA DE DENTE', 'FIXADOR', 'GEL', 'ODORIZADOR', 'TIRA LIMO', 'QUEIJO DE CABRA', 'PRESERVATIVO', 'PALMITO', 'MACARRAO', 'IOGURTE', 'HIDRATANTE', 'COPA SUINA', 'CHUPETA', 'BATATA DOCE']",2021-12-16,149,M,Casado ou União Estável,4,B,2021-12
724178,309,2021-12-16,89,73,"['AZEITE', 'BATATA', 'BROCOLIS', 'HAMBUGUER', 'KETCHUP', 'LATA DE MILHO', 'LEITE CONDENSADO', 'LIMAO', 'MACARRAO', 'MAMAO', 'MOLHO BARBECUE', 'OVOS', 'PALMITO', 'PAO DE FORMA', 'PATE', 'PRESUNTO COZIDO', 'RICOTA', 'SALGADINHOS DE MILHO', 'SARDINHA', 'SNACKS', 'TOMATE', 'FIO DENTAL', 'FRALDA', 'MODELADOR', 'PASTA DE DENTE', 'PROTETOR SOLAR', 'TINTURAS', 'ALCOOL', 'ODORIZADOR', 'REMOVEDOR', 'SABAO', 'SABAO EM PO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA CAES', 'RACAO UMIDA PARA GATOS', 'UVA', 'TIRA MANCHA', 'SALGADINHO', 'SABONETE', 'SABAO', 'RICOTA', 'REFRIGERANTE COLA', 'PROTETOR SOLAR', 'PAPINHA INFANTIL', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'MORDEDOR', 'MOLHO BARBECUE', 'MANGA', 'MAMAO PAPAYA', 'MAMAO', 'LINGUICA', 'LIMPA VIDROS', 'LENCO UMEDECIDO', 'LEITE', 'KETCHUP', 'HAMBUGUER', 'GEL', 'FRALDA', 'FIXADOR', 'FIO DENTAL', 'ESCOVA DE DENTE', 'ENERGETICO', 'DOCE', 'DETERGENTE', 'DESINFETANTE', 'DESENGORDURANTE', 'CREME', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BANANA', 'ATUM', 'AMACIANTE']",2021-12-16,308,M,Casado ou União Estável,0,B,2021-12
724269,206,2021-12-16,2,2,"['RODO', 'REFRIGERANTE OUTROS']",2021-12-16,205,F,Separado,1,C,2021-12
724284,407,2021-12-16,83,63,"['ACHOCOLATADO', 'ARROZ', 'ARROZ INTEGRAL', 'AZEITONA', 'BATATA DOCE', 'CAFE', 'CEBOLA', 'CENOURA', 'CHA', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'DOCE', 'FEIJAO', 'LEITE CONDENSADO', 'LIMAO', 'LINGUICA', 'MANGA', 'OVOS', 'PALMITO', 'PAO DE FORMA', 'QUEIJO DE CABRA', 'SARDINHA', 'REFRIGERANTE LARANJA', 'FIXADOR', 'GEL', 'DETERGENTE', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'Sem Nome', 'SABAO', 'TIRA MANCHA', 'TIRA LIMO', 'TINTURAS', 'TALCO', 'SHAMPOO', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'SABAO EM PO', 'RICOTA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'PAPEL HIGIENICO', 'LINGUICA', 'LIMAO', 'LENCO UMEDECIDO', 'LEITE', 'HIDRATANTE', 'GRANOLA', 'FIO DENTAL', 'FILE DE PEIXE', 'FEIJAO', 'DETERGENTE', 'DESINFETANTE', 'CHA', 'CERA', 'BROCOLIS', 'BIFE DE COXAO MOLE', 'BALDE', 'AZEITONA', 'ATUM', 'AMACIANTE']",2021-12-16,406,F,Separado,3,A,2021-12
724372,181,2021-12-16,49,42,"['CEBOLA', 'CENOURA', 'COPA SUINA', 'DANETTE', 'FEIJAO', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MACARRAO', 'MAMAO PAPAYA', 'SNACKS', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'FRALDA', 'LENCO UMEDECIDO', 'MODELADOR', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'BALDE', 'CERA', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'REMOVEDOR', 'RODO', 'TOMATE', 'SHAMPOO', 'RODO', 'RICOTA', 'REPELENTE', 'REFRIGERANTE COLA', 'PRESUNTO COZIDO', 'PALMITO', 'MACARRAO INSTANTANEO', 'LIMPA VIDROS', 'LIMAO', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'HIDRATANTE', 'DESINFETANTE', 'DESENGORDURANTE', 'COPA SUINA', 'BATATA', 'ARROZ']",2021-12-16,180,F,Divorciado,2,B,2021-12
724418,957,2021-12-16,85,73,"['CHUPETA', 'ABACATE', 'ALHO', 'ARROZ', 'ARROZ INTEGRAL', 'AZEITONA', 'COPA SUINA', 'CORACAO DE FRANGO', 'GRANOLA', 'HAMBUGUER', 'IOGURTE', 'LATA DE MILHO', 'LEITE', 'LINGUICA', 'MAMAO PAPAYA', 'MAMAO', 'MOLHO BARBECUE', 'MORTADELA', 'OVOS', 'QUEIJO DE CABRA', 'REQUEIJAO', 'RICOTA', 'SARDINHA', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'FIO DENTAL', 'HIDRATANTE', 'SHAMPOO', 'AGUA SANITARIA', 'ALCOOL', 'LIMPADOR MULTIUSO', 'RODO', 'SABAO EM PO', 'TIRA LIMO', 'TIRA MANCHA', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'TOMATE', 'TIRA LIMO', 'SALGADINHO', 'RICOTA', 'REFRIGERANTE OUTROS', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESERVATIVO', 'PAPINHA INFANTIL', 'PALMITO', 'MORDEDOR', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LINGUICA', 'LIMPADOR MULTIUSO', 'LENCO UMEDECIDO', 'LATA DE MILHO', 'IOGURTE', 'INSETICIDA', 'GRANOLA', 'FEIJAO', 'ESCOVA DE DENTE', 'DETERGENTE', 'CREME', 'COXA E SOBRECOXA DE FRANGO', 'CHA', 'CENOURA', 'BROCOLIS', 'BATATA DOCE', 'BATATA', 'BANANA', 'ARROZ INTEGRAL', 'AMACIANTE']",2021-12-16,956,M,Divorciado,3,B,2021-12
724481,759,2021-12-16,5,5,"['ARROZ', 'CAFE', 'Sem Nome', 'ESCOVA DE DENTE', 'COGUMELOS']",2021-12-16,758,F,Separado,0,B,2021-12
724559,35,2021-12-16,54,49,"['CHUPETA', 'ARROZ', 'BANANA', 'BIFE DE COXAO MOLE', 'BROCOLIS', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'IOGURTE', 'KETCHUP', 'LEITE', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'MORTADELA', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'UVA', 'REFRIGERANTE LARANJA', 'ABSORVENTE', 'GEL', 'HASTES FLEXIVEIS', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'CERA', 'ODORIZADOR', 'ALIMENTO PARA PASSARO', 'SALGADINHOS DE MILHO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LIMaO', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'MAMAO', 'LIMPADOR PERFUMADO', 'LIMAO', 'LEITE CONDENSADO', 'LATA DE MILHO', 'INSETICIDA', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'ENERGETICO', 'COPA SUINA', 'CENOURA', 'BIFE DE COXAO MOLE', 'BATATA', 'AZEITONA', 'ARROZ']",2021-12-16,34,M,Separado,0,B,2021-12
724579,767,2021-12-16,53,46,"['ABACAXI', 'ALHO', 'ATUM', 'BATATA DOCE', 'CHA', 'HAMBUGUER', 'LIMAO', 'MACARRAO', 'MAMAO', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SALGADINHOS DE MILHO', 'SNACKS', 'ABSORVENTE', 'CONDICIONADOR', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'PROTETOR SOLAR', 'REPELENTE', 'DESENGORDURANTE', 'DESINFETANTE', 'INSETICIDA', 'LIMPADOR MULTIUSO', 'Sem Nome', 'SABAO EM PO', 'VASSOURA', 'TOMATE', 'TINTURAS', 'SALGADINHOS DE MILHO', 'REQUEIJAO', 'REMOVEDOR', 'REFRIGERANTE LIMaO', 'PRESUNTO COZIDO', 'PAO DE FORMA', 'ODORIZADOR', 'MORDEDOR', 'LUSTRA MOVEIS', 'LINGUICA', 'LIMAO', 'FRALDA', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'CHUPETA', 'CEBOLA', 'BATATA DOCE', 'AZEITONA']",2021-12-16,766,F,Casado ou União Estável,0,B,2021-12
724593,779,2021-12-16,58,51,"['AZEITONA', 'BATATA DOCE', 'CAFE', 'CENOURA', 'HAMBUGUER', 'LEITE CONDENSADO', 'LINGUICA', 'PALMITO', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SALGADINHO', 'REFRIGERANTE COLA', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'FIO DENTAL', 'GEL', 'SABONETE', 'TINTURAS', 'AGUA SANITARIA', 'AMACIANTE', 'BALDE', 'CERA', 'DESENGORDURANTE', 'DESINFETANTE', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA CAES', 'TOMATE', 'TIRA LIMO', 'TINTURAS', 'SARDINHA', 'RODO', 'REQUEIJAO', 'RACAO UMIDA PARA CAES', 'QUEIJO DE CABRA', 'PAPEL HIGIENICO', 'PALMITO', 'MORTADELA', 'MOLHO BARBECUE', 'MANGA', 'LIMPA VIDROS', 'LIMAO', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'FRALDA', 'FILE DE PEIXE', 'DESINFETANTE', 'CAFE', 'BATATA']",2021-12-16,778,M,Separado,4,A,2021-12
724609,590,2021-12-16,25,22,"['MORDEDOR', 'ABACAXI', 'BATATA DOCE', 'DOCE', 'GRANOLA', 'MACARRAO', 'MAMAO PAPAYA', 'MAMAO', 'MANGA', 'REQUEIJAO', 'SNACKS', 'ENERGETICO', 'REFRIGERANTE OUTROS', 'HIDRATANTE', 'PRESERVATIVO', 'AGUA SANITARIA', 'DESENGORDURANTE', 'VASSOURA', 'SALGADINHOS DE MILHO', 'MODELADOR', 'HAMBUGUER', 'DESENGORDURANTE']",2021-12-16,589,M,Solteiro,3,B,2021-12
724706,406,2021-12-16,66,57,"['ABACATE', 'ALMONDEGA', 'ARROZ', 'AZEITONA', 'BIFE DE COXAO MOLE', 'CAFE', 'CENOURA', 'CHA', 'FEIJAO', 'FILE DE PEIXE', 'GRANOLA', 'LIMAO', 'MACARRAO', 'MAMAO PAPAYA', 'PALMITO', 'PAPINHA INFANTIL', 'PATE', 'PRESUNTO COZIDO', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'ENERGETICO', 'FRALDA', 'HIDRATANTE', 'MODELADOR', 'PAPEL HIGIENICO', 'REPELENTE', 'SHAMPOO', 'TALCO', 'AGUA SANITARIA', 'ALCOOL', 'DESENGORDURANTE', 'DETERGENTE', 'LUSTRA MOVEIS', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA GATOS', 'UVA', 'TIRA LIMO', 'SALGADINHO', 'SABAO', 'REPELENTE', 'RACAO UMIDA PARA CAES', 'PAO DE FORMA', 'PALMITO', 'MORTADELA', 'LIMPADOR PERFUMADO', 'LATA DE ERVILHA', 'GRANOLA', 'FRALDA', 'FEIJAO', 'ENXAGUANTE BUCAL', 'ENERGETICO', 'DANETTE', 'CHA', 'AZEITONA', 'ARROZ']",2021-12-16,405,M,Divorciado,4,C,2021-12
724726,478,2021-12-16,65,54,"['ARROZ', 'AZEITONA', 'BIFE DE COXAO MOLE', 'CHA', 'COPA SUINA', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'DANETTE', 'HAMBUGUER', 'IOGURTE', 'LEITE', 'MORTADELA', 'OVOS', 'PAO DE FORMA', 'PATE', 'SALGADINHOS DE MILHO', 'SARDINHA', 'ABSORVENTE', 'HIDRATANTE', 'MODELADOR', 'TINTURAS', 'CERA', 'INSETICIDA', 'SABAO', 'TIRA LIMO', 'TIRA MANCHA', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA GATOS', 'TIRA MANCHA', 'SABAO EM PO', 'RODO', 'REFRIGERANTE OUTROS', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'PAPEL HIGIENICO', 'MORTADELA', 'MORDEDOR', 'MOLHO BARBECUE', 'MODELADOR', 'MACARRAO', 'LIMPADOR MULTIUSO', 'LEITE', 'IOGURTE', 'HIDRATANTE', 'HASTES FLEXIVEIS', 'GRANOLA', 'GEL', 'FRALDA', 'CORACAO DE FRANGO', 'CHUPETA', 'CHA', 'CEBOLA', 'CAFE']",2021-12-16,477,M,Casado ou União Estável,4,A,2021-12
724823,103,2021-12-16,24,24,"['BANANA', 'KETCHUP', 'LATA DE ERVILHA', 'LATA DE MILHO', 'PALMITO', 'SNACKS', 'UVA', 'CONDICIONADOR', 'REPELENTE', 'TALCO', 'TINTURAS', 'RODO', 'MAMAO', 'LIMPA VIDROS', 'KETCHUP', 'HIDRATANTE', 'FIO DENTAL', 'ENXAGUANTE BUCAL', 'DESINFETANTE', 'CORACAO DE FRANGO', 'COGUMELOS', 'CAFE', 'AZEITONA', 'ALMONDEGA']",2021-12-16,102,M,Separado,4,B,2021-12
724902,914,2021-12-16,55,48,"['ACHOCOLATADO', 'ALMONDEGA', 'ARROZ', 'ARROZ INTEGRAL', 'BANANA', 'BROCOLIS', 'CEBOLA', 'CORACAO DE FRANGO', 'DANETTE', 'FILE DE PEIXE', 'LIMAO', 'PAO DE FORMA', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'RICOTA', 'SALGADINHO', 'SNACKS', 'ENXAGUANTE BUCAL', 'HASTES FLEXIVEIS', 'ALCOOL', 'AMACIANTE', 'DETERGENTE', 'INSETICIDA', 'REMOVEDOR', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'TINTURAS', 'SARDINHA', 'REQUEIJAO', 'REPELENTE', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'QUEIJO MUSSARELA', 'PALMITO', 'MORDEDOR', 'MOLHO BARBECUE', 'MANGA', 'MAMAO', 'MACARRAO', 'IOGURTE', 'FIO DENTAL', 'ENERGETICO', 'DESINFETANTE', 'COPA SUINA', 'BISCOITO', 'AZEITE', 'ALMONDEGA']",2021-12-16,913,M,Divorciado,4,B,2021-12
724907,703,2021-12-16,64,56,"['ALMONDEGA', 'ARROZ INTEGRAL', 'BANANA', 'BISCOITO', 'DOCE', 'LIMAO', 'LINGUICA', 'MACARRAO INSTANTANEO', 'MOLHO BARBECUE', 'MORTADELA', 'PATE', 'PRESUNTO COZIDO', 'SARDINHA', 'REFRIGERANTE COLA', 'REFRIGERANTE LIMaO', 'ESCOVA DE DENTE', 'FIXADOR', 'HIDRATANTE', 'LENCO UMEDECIDO', 'PRESERVATIVO', 'TALCO', 'AGUA SANITARIA', 'AMACIANTE', 'BALDE', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'TIRA LIMO', 'VASSOURA', 'RACAO UMIDA PARA CAES', 'VASSOURA', 'TALCO', 'SNACKS', 'SHAMPOO', 'RICOTA', 'REQUEIJAO', 'RACAO SECA PARA CAES', 'PASTA DE DENTE', 'MANGA', 'LINGUICA', 'LEITE', 'LATA DE ERVILHA', 'INSETICIDA', 'FRALDA', 'FIO DENTAL', 'DOCE', 'DETERGENTE', 'DESINFETANTE', 'CHUPETA', 'CHA', 'CERA', 'CAFE', 'BANANA', 'AZEITE', 'ATUM', 'ARROZ', 'ALMONDEGA']",2021-12-16,702,M,Casado ou União Estável,3,B,2021-12
724954,97,2021-12-16,29,27,"['ALHO', 'ARROZ', 'ARROZ INTEGRAL', 'AZEITE', 'BATATA DOCE', 'BROCOLIS', 'CHA', 'COGUMELOS', 'FILE DE PEIXE', 'GRANOLA', 'IOGURTE', 'KETCHUP', 'PRESUNTO COZIDO', 'SARDINHA', 'TOMATE', 'ABSORVENTE', 'CREME', 'ESCOVA DE DENTE', 'MODELADOR', 'REPELENTE', 'MACARRAO INSTANTANEO', 'KETCHUP', 'IOGURTE', 'ENXAGUANTE BUCAL', 'DESINFETANTE', 'COXA E SOBRECOXA DE FRANGO', 'BROCOLIS']",2021-12-16,96,F,Solteiro,1,B,2021-12
725041,873,2021-12-16,6,6,"['COXA E SOBRECOXA DE FRANGO', 'CREME', 'FIXADOR', 'MODELADOR', 'SABAO', 'PASTA DE DENTE']",2021-12-16,872,F,Separado,0,B,2021-12
725085,771,2021-12-16,47,41,"['MORDEDOR', 'ABACATE', 'AZEITONA', 'CAFE', 'HAMBUGUER', 'IOGURTE', 'MAMAO PAPAYA', 'PALMITO', 'PATE', 'ESCOVA DE DENTE', 'FIO DENTAL', 'FIXADOR', 'MODELADOR', 'PRESERVATIVO', 'SHAMPOO', 'BALDE', 'SABAO', 'RACAO SECA PARA GATOS', 'UVA', 'SARDINHA', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'RICOTA', 'REQUEIJAO', 'PATE', 'PAPINHA INFANTIL', 'PAPEL HIGIENICO', 'OVOS', 'MOLHO BARBECUE', 'MANGA', 'MACARRAO INSTANTANEO', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'HASTES FLEXIVEIS', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'COPA SUINA', 'CONDICIONADOR', 'BROCOLIS', 'BANANA', 'AZEITONA']",2021-12-16,770,F,Solteiro,0,B,2021-12
725086,443,2021-12-16,1,1,['FILE DE PEIXE'],2021-12-16,442,F,Solteiro,0,C,2021-12
725102,451,2021-12-16,75,63,"['ABACAXI', 'AZEITE', 'AZEITONA', 'BISCOITO', 'COGUMELOS', 'COPA SUINA', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'IOGURTE', 'MACARRAO', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SNACKS', 'REFRIGERANTE LARANJA', 'REFRIGERANTE LIMaO', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'LENCO UMEDECIDO', 'PAPEL HIGIENICO', 'AGUA SANITARIA', 'AMACIANTE', 'BALDE', 'DESENGORDURANTE', 'INSETICIDA', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'Sem Nome', 'REMOVEDOR', 'RACAO SECA PARA CAES', 'UVA', 'TINTURAS', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'SABONETE', 'RICOTA', 'REQUEIJAO', 'REPELENTE', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PATE', 'PASTA DE DENTE', 'PAPINHA INFANTIL', 'MORTADELA', 'MAMAO', 'MACARRAO', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LEITE', 'GEL', 'FRALDA', 'FIXADOR', 'ESCOVA DE DENTE', 'CERA', 'CEBOLA', 'BATATA', 'BANANA', 'BALDE', 'ARROZ INTEGRAL', 'AMACIANTE']",2021-12-16,450,M,Separado,0,C,2021-12
725171,782,2021-12-16,35,32,"['ACHOCOLATADO', 'ARROZ INTEGRAL', 'ATUM', 'CEBOLA', 'COXA E SOBRECOXA DE FRANGO', 'DANETTE', 'GRANOLA', 'MACARRAO INSTANTANEO', 'MOLHO BARBECUE', 'SALGADINHOS DE MILHO', 'TOMATE', 'REFRIGERANTE LIMaO', 'FIO DENTAL', 'FIXADOR', 'MODELADOR', 'PROTETOR SOLAR', 'REPELENTE', 'DESINFETANTE', 'SABAO', 'TIRA MANCHA', 'TALCO', 'REPELENTE', 'PRESUNTO COZIDO', 'PAO DE FORMA', 'MOLHO BARBECUE', 'LUSTRA MOVEIS', 'FEIJAO', 'ENXAGUANTE BUCAL', 'COGUMELOS', 'CENOURA', 'BALDE', 'ARROZ']",2021-12-16,781,M,Separado,3,B,2021-12
